Items	URL	Class	Class_ID	Items_ID
腮红	https://item.jd.com/2198287.html	香水彩妆	-1,530,114,755	2198287
腮红	https://item.jd.com/1992618187.html	香水彩妆	-1,530,114,755	1992618187
腮红	https://item.jd.com/1982265845.html	香水彩妆	-1,530,114,755	1982265845
腮红	https://item.jd.com/33320613667.html	香水彩妆	-1,530,114,755	33320613667
腮红	https://item.jd.com/1982076408.html	香水彩妆	-1,530,114,755	1982076408
腮红	https://item.jd.com/1991255796.html	香水彩妆	-1,530,114,755	1991255796
腮红	https://item.jd.com/30021581040.html	香水彩妆	-1,530,114,755	30021581040
腮红	https://item.jd.com/28571927395.html	香水彩妆	-1,530,114,755	28571927395
腮红	https://item.jd.com/1992618186.html	香水彩妆	-1,530,114,755	1992618186
腮红	https://item.jd.com/35322053067.html	香水彩妆	-1,530,114,755	35322053067
腮红	https://item.jd.com/28554070719.html	香水彩妆	-1,530,114,755	28554070719
腮红	https://item.jd.com/31768787276.html	香水彩妆	-1,530,114,755	31768787276
腮红	https://item.jd.com/28571927396.html	香水彩妆	-1,530,114,755	28571927396
腮红	https://item.jd.com/36299811674.html	香水彩妆	-1,530,114,755	36299811674
腮红	https://item.jd.com/31247013105.html	香水彩妆	-1,530,114,755	31247013105
腮红	https://item.jd.com/31555564183.html	香水彩妆	-1,530,114,755	31555564183
腮红	https://item.jd.com/1965904778.html	香水彩妆	-1,530,114,755	1965904778
腮红	https://item.jd.com/37297471523.html	香水彩妆	-1,530,114,755	37297471523
腮红	https://item.jd.com/1996060402.html	香水彩妆	-1,530,114,755	1996060402
腮红	https://item.jd.com/6747078.html	香水彩妆	-1,530,114,755	6747078
腮红	https://item.jd.com/2194922.html	香水彩妆	-1,530,114,755	2194922
眼影	https://item.jd.com/21696201977.html	香水彩妆	-1,530,114,754	21696201977
眼影	https://item.jd.com/22939099630.html	香水彩妆	-1,530,114,754	22939099630
眼影	https://item.jd.com/20326276811.html	香水彩妆	-1,530,114,754	20326276811
眼影	https://item.jd.com/17306034729.html	香水彩妆	-1,530,114,754	17306034729
眼影	https://item.jd.com/27526181602.html	香水彩妆	-1,530,114,754	27526181602
眼影	https://item.jd.com/1954975669.html	香水彩妆	-1,530,114,754	1954975669
眼影	https://item.jd.com/1973477389.html	香水彩妆	-1,530,114,754	1973477389
眼影	https://item.jd.com/19144468820.html	香水彩妆	-1,530,114,754	19144468820
眼影	https://item.jd.com/7638681.html	香水彩妆	-1,530,114,754	7638681
眼影	https://item.jd.com/36165321442.html	香水彩妆	-1,530,114,754	36165321442
眼影	https://item.jd.com/35308977039.html	香水彩妆	-1,530,114,754	35308977039
眼影	https://item.jd.com/1985045087.html	香水彩妆	-1,530,114,754	1985045087
眼影	https://item.jd.com/1999361879.html	香水彩妆	-1,530,114,754	1999361879
